"ensembl_gene_id","external_gene_name","description","Given_id","log2FoldChange","AveExpr","t","P.Value","padj","B"
"ENSG00000231968","UBD","ubiquitin D [Source:HGNC Symbol;Acc:HGNC:18795]",10537,-0.580960119,-0.125736928,-3.86538734,0.000457067,0.002814916,-1.251490209
"ENSG00000228913","UBD","ubiquitin D [Source:HGNC Symbol;Acc:HGNC:18795]",10537,-0.580960119,-0.125736928,-3.86538734,0.000457067,0.002814916,-1.251490209
"ENSG00000206513","UBD","ubiquitin D [Source:HGNC Symbol;Acc:HGNC:18795]",10537,-0.580960119,-0.125736928,-3.86538734,0.000457067,0.002814916,-1.251490209
"ENSG00000156127","BATF","basic leucine zipper ATF-like transcription factor [Source:HGNC Symbol;Acc:HGNC:958]",10538,-0.198197917,-0.184982435,-1.336969767,0.189809732,0.304300975,-6.743234895
"ENSG00000108010","GLRX3","glutaredoxin 3 [Source:HGNC Symbol;Acc:HGNC:15987]",10539,-0.00476746,0.228486928,-0.013328616,0.989440881,0.993504675,-7.637610129
"ENSG00000175203","DCTN2","dynactin subunit 2 [Source:HGNC Symbol;Acc:HGNC:2712]",10540,-0.138205853,-0.692890931,-0.8500883,0.401021632,0.528561367,-7.27071978
"ENSG00000136938","ANP32B","acidic nuclear phosphoprotein 32 family member B [Source:HGNC Symbol;Acc:HGNC:16677]",10541,-0.156395833,-1.05351634,-0.755783189,0.454807653,0.578707756,-7.347009418
"ENSG00000134248","LAMTOR5","late endosomal/lysosomal adaptor, MAPK and MTOR activator 5 [Source:HGNC Symbol;Acc:HGNC:17955]",10542,-0.275330952,0.294203431,-1.211304649,0.233848667,0.354755511,-6.900247929
"ENSG00000101000","PROCR","protein C receptor [Source:HGNC Symbol;Acc:HGNC:9452]",10544,-0.246644444,0.556466912,-1.859871292,0.071277368,0.145045667,-5.945117734
"ENSG00000285465","TM9SF1","transmembrane 9 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11864]",10548,-0.606222421,0.949584559,-5.418039184,4.45e-06,5.67e-05,3.305029042
"ENSG00000100926","TM9SF1","transmembrane 9 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11864]",10548,-0.606222421,0.949584559,-5.418039184,4.45e-06,5.67e-05,3.305029042
"ENSG00000123131","PRDX4","peroxiredoxin 4 [Source:HGNC Symbol;Acc:HGNC:17169]",10549,-0.388718452,-0.401153595,-3.306287792,0.002183392,0.009809862,-2.755355937
"ENSG00000144746","ARL6IP5","ADP ribosylation factor like GTPase 6 interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:16937]",10550,-0.415856845,-0.343178922,-3.54716472,0.001125018,0.005792096,-2.120896828
"ENSG00000106541","AGR2","anterior gradient 2, protein disulphide isomerase family member [Source:HGNC Symbol;Acc:HGNC:328]",10551,-0.643147123,-0.166999592,-4.861325347,2.41e-05,0.000244435,1.631602772
"ENSG00000241685","ARPC1A","actin related protein 2/3 complex subunit 1A [Source:HGNC Symbol;Acc:HGNC:703]",10552,-0.448376091,-0.29631781,-3.236820699,0.002634495,0.011378711,-2.934044884
"ENSG00000109854","HTATIP2","HIV-1 Tat interactive protein 2 [Source:HGNC Symbol;Acc:HGNC:16637]",10553,-0.296841369,-0.159455882,-1.923248137,0.06256803,0.131277367,-5.833489926
"ENSG00000204310","AGPAT1","1-acylglycerol-3-phosphate O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:324]",10554,-0.42324504,-0.34638848,-3.017724755,0.004711251,0.017840472,-3.483762936
"ENSG00000235758","AGPAT1","1-acylglycerol-3-phosphate O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:324]",10554,-0.42324504,-0.34638848,-3.017724755,0.004711251,0.017840472,-3.483762936
"ENSG00000226467","AGPAT1","1-acylglycerol-3-phosphate O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:324]",10554,-0.42324504,-0.34638848,-3.017724755,0.004711251,0.017840472,-3.483762936
"ENSG00000206324","AGPAT1","1-acylglycerol-3-phosphate O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:324]",10554,-0.42324504,-0.34638848,-3.017724755,0.004711251,0.017840472,-3.483762936
"ENSG00000228892","AGPAT1","1-acylglycerol-3-phosphate O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:324]",10554,-0.42324504,-0.34638848,-3.017724755,0.004711251,0.017840472,-3.483762936
"ENSG00000236873","AGPAT1","1-acylglycerol-3-phosphate O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:324]",10554,-0.42324504,-0.34638848,-3.017724755,0.004711251,0.017840472,-3.483762936
"ENSG00000227642","AGPAT1","1-acylglycerol-3-phosphate O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:324]",10554,-0.42324504,-0.34638848,-3.017724755,0.004711251,0.017840472,-3.483762936
"ENSG00000169692","AGPAT2","1-acylglycerol-3-phosphate O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:325]",10555,-0.313198413,-1.289686275,-1.953278883,0.058772126,0.125131787,-5.77953829
"ENSG00000148688","RPP30","ribonuclease P/MRP subunit p30 [Source:HGNC Symbol;Acc:HGNC:17688]",10556,-0.305927282,1.186141748,-2.42707881,0.020475747,0.056026863,-4.843879467
"ENSG00000152464","RPP38","ribonuclease P/MRP subunit p38 [Source:HGNC Symbol;Acc:HGNC:30329]",10557,-0.801297222,-2.501572304,-2.824026448,0.007756655,0.026319031,-3.950692141
"ENSG00000090054","SPTLC1","serine palmitoyltransferase long chain base subunit 1 [Source:HGNC Symbol;Acc:HGNC:11277]",10558,-0.686686806,-1.671420752,-4.045301115,0.000271808,0.00184866,-0.746555164
"ENSG00000164414","SLC35A1","solute carrier family 35 member A1 [Source:HGNC Symbol;Acc:HGNC:11021]",10559,-0.412061607,0.662774101,-2.396409156,0.022001567,0.05920048,-4.908987184
"ENSG00000117479","SLC19A2","solute carrier family 19 member 2 [Source:HGNC Symbol;Acc:HGNC:10938]",10560,-0.679370933,-1.315972222,-4.396040046,9.7e-05,0.000793689,0.260485864
"ENSG00000137965","IFI44","interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]",10561,-0.198867758,-0.421198529,-1.223252581,0.22936098,0.349652447,-6.88592905
"ENSG00000102837","OLFM4","olfactomedin 4 [Source:HGNC Symbol;Acc:HGNC:17190]",10562,-1.180656349,-3.655077614,-5.099493852,1.17e-05,0.000131084,2.344347724
"ENSG00000156234","CXCL13","C-X-C motif chemokine ligand 13 [Source:HGNC Symbol;Acc:HGNC:10639]",10563,-0.488598512,-1.366549428,-4.51752649,6.76e-05,0.000588812,0.615159846
"ENSG00000124198","ARFGEF2","ADP ribosylation factor guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:15853]",10564,-0.087445337,-0.217835376,-0.812219283,0.422125234,0.548372983,-7.302391922
"ENSG00000066777","ARFGEF1","ADP ribosylation factor guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:15772]",10565,-0.31701627,0.731152778,-2.757769389,0.009166343,0.029918538,-4.105968778
"ENSG00000111254","AKAP3","A-kinase anchoring protein 3 [Source:HGNC Symbol;Acc:HGNC:373]",10566,-0.199101488,0.172287173,-2.118499797,0.041263746,0.095765321,-5.470887612
"ENSG00000105404","RABAC1","Rab acceptor 1 [Source:HGNC Symbol;Acc:HGNC:9794]",10567,-0.817441667,0.302098039,-2.228384359,0.032338787,0.07963076,-5.254909926
"ENSG00000157765","SLC34A2","solute carrier family 34 member 2 [Source:HGNC Symbol;Acc:HGNC:11020]",10568,-0.295831448,0.634480801,-1.135520471,0.263830442,0.388284951,-6.988046232
"ENSG00000164609","SLU7","SLU7 homolog, splicing factor [Source:HGNC Symbol;Acc:HGNC:16939]",10569,-0.32521627,0.609365196,-1.449736847,0.155984412,0.262855996,-6.590473349
"ENSG00000151640","DPYSL4","dihydropyrimidinase like 4 [Source:HGNC Symbol;Acc:HGNC:3016]",10570,-0.456607341,0.466933824,-2.483500846,0.017917773,0.05052108,-4.722569962
"ENSG00000184990","SIVA1","SIVA1 apoptosis inducing factor [Source:HGNC Symbol;Acc:HGNC:17712]",10572,-0.155844643,0.380607843,-1.095533975,0.280722487,0.406534003,-7.032248229
"ENSG00000086504","MRPL28","mitochondrial ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:14484]",10573,-0.261272321,0.595254085,-2.216485155,0.033214193,0.081255911,-5.278697813
"ENSG00000135624","CCT7","chaperonin containing TCP1 subunit 7 [Source:HGNC Symbol;Acc:HGNC:1622]",10574,-0.198989683,-0.559341095,-1.782480811,0.083298758,0.163355246,-6.077247322
"ENSG00000115484","CCT4","chaperonin containing TCP1 subunit 4 [Source:HGNC Symbol;Acc:HGNC:1617]",10575,-0.573968254,-0.61820098,-4.787510332,3.01e-05,0.00029682,1.41198248
"ENSG00000166226","CCT2","chaperonin containing TCP1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:1615]",10576,-1.31654375,-2.429791667,-6.314291154,2.91e-07,5.04e-06,6.024063713
"ENSG00000119655","NPC2","NPC intracellular cholesterol transporter 2 [Source:HGNC Symbol;Acc:HGNC:14537]",10577,-0.832198611,-0.756304739,-5.681766056,1.99e-06,2.8e-05,4.104289822
"ENSG00000115523","GNLY","granulysin [Source:HGNC Symbol;Acc:HGNC:4414]",10578,-0.438483929,0.018749183,-3.67577702,0.000784178,0.004330758,-1.773473849
"ENSG00000138162","TACC2","transforming acidic coiled-coil containing protein 2 [Source:HGNC Symbol;Acc:HGNC:11523]",10579,-0.499170337,0.556362745,-4.417215016,9.11e-05,0.000753592,0.322110861
"ENSG00000095637","SORBS1","sorbin and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14565]",10580,-0.28304504,0.393883987,-2.294139791,0.027863042,0.070975575,-5.12174263
"ENSG00000185201","IFITM2","interferon induced transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:5413]",10581,-0.182292659,-0.365610294,-1.092957869,0.281836458,0.40782853,-7.035045236
"ENSG00000184374","COLEC10","collectin subfamily member 10 [Source:HGNC Symbol;Acc:HGNC:2220]",10584,-0.284601091,-0.214121324,-2.554402491,0.015118091,0.044148638,-4.567372826
"ENSG00000130714","POMT1","protein O-mannosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:9202]",10585,-0.515506349,-1.006238154,-3.692404554,0.000748188,0.004165458,-1.728151219
"ENSG00000181541","MAB21L2","mab-21 like 2 [Source:HGNC Symbol;Acc:HGNC:6758]",10586,-1.378762897,-3.163475899,-6.348144081,2.63e-07,4.61e-06,6.126620031
"ENSG00000184470","TXNRD2","thioredoxin reductase 2 [Source:HGNC Symbol;Acc:HGNC:18155]",10587,-0.133147321,-0.421467729,-1.086424448,0.28467568,0.410700073,-7.042111307
"ENSG00000136371","MTHFS","methenyltetrahydrofolate synthetase [Source:HGNC Symbol;Acc:HGNC:7437]",10588,-0.448894048,-0.743348448,-3.410387332,0.001642952,0.007835675,-2.483898205
"ENSG00000175550","DRAP1","DR1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:3019]",10589,0.159241171,0.395595588,0.426005621,0.672697623,0.764453653,-7.544835078
"ENSG00000079689","SCGN","secretagogin, EF-hand calcium binding protein [Source:HGNC Symbol;Acc:HGNC:16941]",10590,0.039568155,-0.134707925,0.220628774,0.826656284,0.882164074,-7.612745544
"ENSG00000112667","DNPH1","2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:21218]",10591,-0.325256746,-0.448218137,-3.448564751,0.001478978,0.007213882,-2.383280156
"ENSG00000136824","SMC2","structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011]",10592,-0.322959028,-0.118815768,-1.183814118,0.24441999,0.3669399,-6.93270208
"ENSG00000174231","PRPF8","pre-mRNA processing factor 8 [Source:HGNC Symbol;Acc:HGNC:17340]",10594,0.165074603,-0.120066993,1.432563148,0.160804831,0.268684637,-6.614450203
"ENSG00000274442","PRPF8","pre-mRNA processing factor 8 [Source:HGNC Symbol;Acc:HGNC:17340]",10594,0.165074603,-0.120066993,1.432563148,0.160804831,0.268684637,-6.614450203
"ENSG00000134398","ERN2","endoplasmic reticulum to nucleus signaling 2 [Source:HGNC Symbol;Acc:HGNC:16942]",10595,-0.355978571,-0.109980801,-1.364696827,0.181009663,0.293415322,-6.706702474
"ENSG00000256060","TRAPPC2B","trafficking protein particle complex subunit 2B [Source:HGNC Symbol;Acc:HGNC:10710]",10597,-1.220909028,-3.041630719,-6.938864681,4.45e-08,9.28e-07,7.907579705
"ENSG00000100591","AHSA1","activator of HSP90 ATPase activity 1 [Source:HGNC Symbol;Acc:HGNC:1189]",10598,-0.642405556,-0.933065768,-3.507648351,0.001255798,0.006321109,-2.226481149
"ENSG00000134538","SLCO1B1","solute carrier organic anion transporter family member 1B1 [Source:HGNC Symbol;Acc:HGNC:10959]",10599,-0.608289385,-0.990513072,-3.806157895,0.00054152,0.003232738,-1.415727246
"ENSG00000156256","USP16","ubiquitin specific peptidase 16 [Source:HGNC Symbol;Acc:HGNC:12614]",10600,-0.484225794,0.090208742,-3.136909911,0.003441505,0.014001214,-3.187413641
"ENSG00000291527","USP16","ubiquitin specific peptidase 16 [Source:HGNC Symbol;Acc:HGNC:12614]",10600,-0.484225794,0.090208742,-3.136909911,0.003441505,0.014001214,-3.187413641
"ENSG00000163171","CDC42EP3","CDC42 effector protein 3 [Source:HGNC Symbol;Acc:HGNC:16943]",10602,-0.487023313,0.673401961,-1.683111229,0.101204508,0.189515022,-6.239995612
"ENSG00000160999","SH2B2","SH2B adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:17381]",10603,-0.725799405,-1.058161356,-3.732718633,0.000667441,0.003813495,-1.617893664
"ENSG00000172239","PAIP1","poly(A) binding protein interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16945]",10605,-0.210794345,-0.203574755,-0.743621127,0.462040975,0.585139985,-7.356217653
"ENSG00000128050","PAICS","phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase [Source:HGNC Symbol;Acc:HGNC:8587]",10606,-0.360473313,0.503662173,-1.447727947,0.156542309,0.26353566,-6.593291152
"ENSG00000183751","TBL3","transducin beta like 3 [Source:HGNC Symbol;Acc:HGNC:11587]",10607,-0.486738294,-0.286313317,-2.333635647,0.025450311,0.066186337,-5.040380532
"ENSG00000291938","TBL3","transducin beta like 3 [Source:HGNC Symbol;Acc:HGNC:11587]",10607,-0.486738294,-0.286313317,-2.333635647,0.025450311,0.066186337,-5.040380532
"ENSG00000123933","MXD4","MAX dimerization protein 4 [Source:HGNC Symbol;Acc:HGNC:13906]",10608,-0.715274107,0.441030229,-4.415344625,9.16e-05,0.000757201,0.316664102
"ENSG00000141696","P3H4","prolyl 3-hydroxylase family member 4 (inactive) [Source:HGNC Symbol;Acc:HGNC:16946]",10609,-0.48302252,0.119546569,-1.860181852,0.071232281,0.144968286,-5.944578189
"ENSG00000070731","ST6GALNAC2","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10867]",10610,-0.727406647,3.089609477,-5.610774882,2.47e-06,3.39e-05,3.888921113
"ENSG00000163110","PDLIM5","PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]",10611,-0.239551389,0.179773693,-1.910114822,0.064293454,0.134066052,-5.856871978
"ENSG00000110171","TRIM3","tripartite motif containing 3 [Source:HGNC Symbol;Acc:HGNC:10064]",10612,-0.132267063,0.258832925,-0.736916807,0.466056812,0.588633565,-7.361231788
"ENSG00000107566","ERLIN1","ER lipid raft associated 1 [Source:HGNC Symbol;Acc:HGNC:16947]",10613,-0.389174206,1.51398652,-2.737411666,0.009645239,0.031126491,-4.153202874
"ENSG00000186834","HEXIM1","HEXIM P-TEFb complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24953]",10614,-0.355146329,0.614225082,-2.486820725,0.017776763,0.050216498,-4.715370985
"ENSG00000076382","SPAG5","sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]",10615,-0.331730754,0.36383415,-2.390622938,0.022300745,0.05980906,-4.921203954
"ENSG00000125826","RBCK1","RANBP2-type and C3HC4-type zinc finger containing 1 [Source:HGNC Symbol;Acc:HGNC:15864]",10616,-0.321306746,0.224965278,-1.263096423,0.214857752,0.333506803,-6.83724799
"ENSG00000124356","STAMBP","STAM binding protein [Source:HGNC Symbol;Acc:HGNC:16950]",10617,-0.320796528,0.126814951,-1.827014261,0.076187239,0.152692763,-6.001782023
"ENSG00000152291","TGOLN2","trans-golgi network protein 2 [Source:HGNC Symbol;Acc:HGNC:15450]",10618,-0.27997996,0.844550245,-2.647668814,0.012046416,0.036982601,-4.358689242
"ENSG00000292253","TGOLN2","trans-golgi network protein 2 [Source:HGNC Symbol;Acc:HGNC:15450]",10618,-0.27997996,0.844550245,-2.647668814,0.012046416,0.036982601,-4.358689242
"ENSG00000179361","ARID3B","AT-rich interaction domain 3B [Source:HGNC Symbol;Acc:HGNC:14350]",10620,-0.485230754,0.66253799,-3.818149786,0.000523281,0.003145883,-1.382558978
"ENSG00000132664","POLR3F","RNA polymerase III subunit F [Source:HGNC Symbol;Acc:HGNC:15763]",10621,-0.599081944,-1.355584967,-3.125062871,0.003551463,0.014336355,-3.217163726
"ENSG00000113356","POLR3G","RNA polymerase III subunit G [Source:HGNC Symbol;Acc:HGNC:30075]",10622,-0.346712401,0.116488154,-2.744977839,0.009464599,0.030685256,-4.135674201
"ENSG00000186141","POLR3C","RNA polymerase III subunit C [Source:HGNC Symbol;Acc:HGNC:30076]",10623,-0.307098512,0.434991422,-1.294001278,0.204091487,0.321394893,-6.798508228
"ENSG00000116679","IVNS1ABP","influenza virus NS1A binding protein [Source:HGNC Symbol;Acc:HGNC:16951]",10625,-0.56842252,1.096976307,-4.328691527,0.000118383,0.000938714,0.065060142
"ENSG00000221926","TRIM16","tripartite motif containing 16 [Source:HGNC Symbol;Acc:HGNC:17241]",10626,-0.706257143,-1.045890931,-3.342480914,0.001978614,0.009068437,-2.661467263
"ENSG00000101608","MYL12A","myosin light chain 12A [Source:HGNC Symbol;Acc:HGNC:16701]",10627,-0.567055952,0.435160539,-4.177305397,0.000184874,0.001346557,-0.370783663
"ENSG00000265972","TXNIP","thioredoxin interacting protein [Source:HGNC Symbol;Acc:HGNC:16952]",10628,-0.384196329,0.027410539,-1.865175709,0.070510625,0.143893681,-5.935892091
"ENSG00000162227","TAF6L","TATA-box binding protein associated factor 6 like [Source:HGNC Symbol;Acc:HGNC:17305]",10629,0.061108631,-0.183570261,0.551475063,0.584792334,0.692567265,-7.482346454
"ENSG00000162493","PDPN","podoplanin [Source:HGNC Symbol;Acc:HGNC:29602]",10630,-0.345387401,-0.112242647,-2.445438484,0.019609037,0.054175239,-4.804622015
"ENSG00000133110","POSTN","periostin [Source:HGNC Symbol;Acc:HGNC:16953]",10631,-0.521221131,-1.21535866,-4.382326705,0.000101002,0.000819393,0.220621839
"ENSG00000167283","ATP5MG","ATP synthase membrane subunit g [Source:HGNC Symbol;Acc:HGNC:14247]",10632,-0.622216468,-1.61263317,-3.886391911,0.000430312,0.002677219,-1.193000754
"ENSG00000100276","RASL10A","RAS like family 10 member A [Source:HGNC Symbol;Acc:HGNC:16954]",10633,-0.322262401,-0.924144199,-2.643034331,0.012184303,0.037298458,-4.369177744
"ENSG00000185340","GAS2L1","growth arrest specific 2 like 1 [Source:HGNC Symbol;Acc:HGNC:16955]",10634,-0.4537125,-0.483825572,-3.642661074,0.000860912,0.004671613,-1.863468336
"ENSG00000111247","RAD51AP1","RAD51 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16956]",10635,-0.607012798,1.814669526,-3.82371679,0.000515017,0.003104087,-1.367146617
"ENSG00000169220","RGS14","regulator of G protein signaling 14 [Source:HGNC Symbol;Acc:HGNC:9996]",10636,-0.603310516,-0.911713644,-3.816753551,0.000525373,0.003155793,-1.386423029
"ENSG00000243709","LEFTY1","left-right determination factor 1 [Source:HGNC Symbol;Acc:HGNC:6552]",10637,-0.518685615,0.109911765,-4.71595041,3.73e-05,0.000357004,1.19974357
"ENSG00000070367","EXOC5","exocyst complex component 5 [Source:HGNC Symbol;Acc:HGNC:10696]",10640,-0.358752282,-0.574631944,-2.114605093,0.041616643,0.096363961,-5.478388718
"ENSG00000114388","NPRL2","NPR2 like, GATOR1 complex subunit [Source:HGNC Symbol;Acc:HGNC:24969]",10641,-0.816758929,2.603055556,-5.283881462,6.69e-06,8.06e-05,2.899615801
"ENSG00000159217","IGF2BP1","insulin like growth factor 2 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:28866]",10642,-0.346663591,-0.909370915,-2.647344857,0.012056007,0.037006716,-4.359422802
"ENSG00000136231","IGF2BP3","insulin like growth factor 2 mRNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:28868]",10643,-0.260130655,-0.461507761,-1.527938174,0.13546545,0.236294244,-6.478107019
"ENSG00000073792","IGF2BP2","insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]",10644,-0.492437698,-0.041889297,-4.091191167,0.000237811,0.001658722,-0.616401693
"ENSG00000110931","CAMKK2","calcium/calmodulin dependent protein kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:1470]",10645,-0.266560813,-0.594990196,-2.006066739,0.052581911,0.115095331,-5.683080109
"ENSG00000124935","SCGB1D2","secretoglobin family 1D member 2 [Source:HGNC Symbol;Acc:HGNC:18396]",10647,-0.618680556,1.63797835,-2.534834229,0.015847715,0.045830315,-4.610508042
"ENSG00000168515","SCGB1D1","secretoglobin family 1D member 1 [Source:HGNC Symbol;Acc:HGNC:18395]",10648,-0.44228373,-0.531470997,-1.996610616,0.053647144,0.116934588,-5.700509927
"ENSG00000141391","PRELID3A","PRELI domain containing 3A [Source:HGNC Symbol;Acc:HGNC:24639]",10650,-1.24438125,-1.119948529,-4.412764212,9.23e-05,0.000762433,0.309150768
"ENSG00000128654","MTX2","metaxin 2 [Source:HGNC Symbol;Acc:HGNC:7506]",10651,0.15904752,-0.319174428,0.739822419,0.464313894,0.587162981,-7.359064097
"ENSG00000106636","YKT6","YKT6 v-SNARE homolog [Source:HGNC Symbol;Acc:HGNC:16959]",10652,-0.407005456,0.303544935,-3.03510982,0.004501798,0.01720784,-3.440949626
"ENSG00000167642","SPINT2","serine peptidase inhibitor, Kunitz type 2 [Source:HGNC Symbol;Acc:HGNC:11247]",10653,-0.326003175,-0.894579657,-2.961864501,0.005448196,0.019993448,-3.620341206
"ENSG00000163344","PMVK","phosphomevalonate kinase [Source:HGNC Symbol;Acc:HGNC:9141]",10654,-0.895559623,0.396506127,-4.766720282,3.2e-05,0.000312709,1.35025086
"ENSG00000173253","DMRT2","doublesex and mab-3 related transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:2935]",10655,-0.395759524,0.243004085,-2.952280247,0.005585069,0.020379933,-3.643621449
"ENSG00000131773","KHDRBS3","KH RNA binding domain containing, signal transduction associated 3 [Source:HGNC Symbol;Acc:HGNC:18117]",10656,-0.506161012,-0.866079657,-2.679684408,0.011132585,0.034763025,-4.285900054
"ENSG00000121774","KHDRBS1","KH RNA binding domain containing, signal transduction associated 1 [Source:HGNC Symbol;Acc:HGNC:18116]",10657,-0.327539583,0.623975899,-2.518713657,0.016472896,0.047285387,-4.645871182
"ENSG00000149187","CELF1","CUGBP Elav-like family member 1 [Source:HGNC Symbol;Acc:HGNC:2549]",10658,-0.110935119,0.376881944,-0.243040206,0.809385058,0.869436207,-7.607422517
"ENSG00000048740","CELF2","CUGBP Elav-like family member 2 [Source:HGNC Symbol;Acc:HGNC:2550]",10659,-1.698358135,-3.62229616,-7.781870878,3.71e-09,9.5e-08,10.40524963
"ENSG00000138136","LBX1","ladybird homeobox 1 [Source:HGNC Symbol;Acc:HGNC:16960]",10660,-0.316405159,-0.141165033,-3.062573603,0.004188748,0.016258927,-3.373024181
"ENSG00000105610","KLF1","KLF transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:6345]",10661,-0.054916468,-0.612248775,-0.366417257,0.716247169,0.798831052,-7.568951745
"ENSG00000172215","CXCR6","C-X-C motif chemokine receptor 6 [Source:HGNC Symbol;Acc:HGNC:16647]",10663,-0.312528671,0.107879085,-1.976668533,0.055955372,0.120689499,-5.737052535
"ENSG00000102974","CTCF","CCCTC-binding factor [Source:HGNC Symbol;Acc:HGNC:13723]",10664,-0.595682143,-0.154955882,-5.05430059,1.34e-05,0.000147545,2.208670563
"ENSG00000204296","TSBP1","testis expressed basic protein 1 [Source:HGNC Symbol;Acc:HGNC:13922]",10665,-0.135939583,-0.190007761,-1.227590952,0.227747388,0.347926764,-6.88069783
"ENSG00000206310","TSBP1","testis expressed basic protein 1 [Source:HGNC Symbol;Acc:HGNC:13922]",10665,-0.135939583,-0.190007761,-1.227590952,0.227747388,0.347926764,-6.88069783
"ENSG00000226892","TSBP1","testis expressed basic protein 1 [Source:HGNC Symbol;Acc:HGNC:13922]",10665,-0.135939583,-0.190007761,-1.227590952,0.227747388,0.347926764,-6.88069783
"ENSG00000206245","TSBP1","testis expressed basic protein 1 [Source:HGNC Symbol;Acc:HGNC:13922]",10665,-0.135939583,-0.190007761,-1.227590952,0.227747388,0.347926764,-6.88069783
"ENSG00000232106","TSBP1","testis expressed basic protein 1 [Source:HGNC Symbol;Acc:HGNC:13922]",10665,-0.135939583,-0.190007761,-1.227590952,0.227747388,0.347926764,-6.88069783
"ENSG00000234280","TSBP1","testis expressed basic protein 1 [Source:HGNC Symbol;Acc:HGNC:13922]",10665,-0.135939583,-0.190007761,-1.227590952,0.227747388,0.347926764,-6.88069783
"ENSG00000237881","TSBP1","testis expressed basic protein 1 [Source:HGNC Symbol;Acc:HGNC:13922]",10665,-0.135939583,-0.190007761,-1.227590952,0.227747388,0.347926764,-6.88069783
"ENSG00000236672","TSBP1","testis expressed basic protein 1 [Source:HGNC Symbol;Acc:HGNC:13922]",10665,-0.135939583,-0.190007761,-1.227590952,0.227747388,0.347926764,-6.88069783
"ENSG00000150637","CD226","CD226 molecule [Source:HGNC Symbol;Acc:HGNC:16961]",10666,-0.41043502,-0.19341585,-1.967189382,0.057082479,0.122456267,-5.754319642
"ENSG00000145982","FARS2","phenylalanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21062]",10667,-0.046637401,0.266688725,-0.186773541,0.852910584,0.901022622,-7.619813269
"ENSG00000100532","CGRRF1","cell growth regulator with ring finger domain 1 [Source:HGNC Symbol;Acc:HGNC:15528]",10668,-0.303895139,-0.185668709,-2.74991268,0.009348481,0.030373479,-4.124224729
"ENSG00000138028","CGREF1","cell growth regulator with EF-hand domain 1 [Source:HGNC Symbol;Acc:HGNC:16962]",10669,-0.276658631,0.150843546,-2.336024845,0.025310591,0.065907424,-5.035426085
"ENSG00000155876","RRAGA","Ras related GTP binding A [Source:HGNC Symbol;Acc:HGNC:16963]",10670,-0.131754464,-0.259783088,-0.810381514,0.423166388,0.549256802,-7.303893626
"ENSG00000104671","DCTN6","dynactin subunit 6 [Source:HGNC Symbol;Acc:HGNC:16964]",10671,-0.243178968,0.17802165,-2.092041946,0.043713974,0.100116298,-5.521634065
"ENSG00000120063","GNA13","G protein subunit alpha 13 [Source:HGNC Symbol;Acc:HGNC:4381]",10672,-0.498622222,-0.30313031,-2.331250873,0.025590467,0.066461616,-5.045322107
"ENSG00000102524","TNFSF13B","TNF superfamily member 13b [Source:HGNC Symbol;Acc:HGNC:11929]",10673,-0.452384028,-0.019857026,-4.06940352,0.000253399,0.00174433,-0.67826142
