"ensembl_gene_id","external_gene_name","description","Given_id","log2FoldChange","AveExpr","t","P.Value","padj","B"
"ENSG00000171700","RGS19","regulator of G protein signaling 19 [Source:HGNC Symbol;Acc:HGNC:13735]",10287,-0.192964844,0.032736979,-1.083256403,0.298269814,0.395183629,-6.871475945
"ENSG00000274513","LILRB2","leukocyte immunoglobulin like receptor B2 [Source:HGNC Symbol;Acc:HGNC:6606]",10288,-0.470464844,0.764979167,-2.024152356,0.063885918,0.11535025,-5.562951575
"ENSG00000131042","LILRB2","leukocyte immunoglobulin like receptor B2 [Source:HGNC Symbol;Acc:HGNC:6606]",10288,-0.470464844,0.764979167,-2.024152356,0.063885918,0.11535025,-5.562951575
"ENSG00000275463","LILRB2","leukocyte immunoglobulin like receptor B2 [Source:HGNC Symbol;Acc:HGNC:6606]",10288,-0.470464844,0.764979167,-2.024152356,0.063885918,0.11535025,-5.562951575
"ENSG00000277751","LILRB2","leukocyte immunoglobulin like receptor B2 [Source:HGNC Symbol;Acc:HGNC:6606]",10288,-0.470464844,0.764979167,-2.024152356,0.063885918,0.11535025,-5.562951575
"ENSG00000276146","LILRB2","leukocyte immunoglobulin like receptor B2 [Source:HGNC Symbol;Acc:HGNC:6606]",10288,-0.470464844,0.764979167,-2.024152356,0.063885918,0.11535025,-5.562951575
"ENSG00000114784","EIF1B","eukaryotic translation initiation factor 1B [Source:HGNC Symbol;Acc:HGNC:30792]",10289,-1.077472656,-0.071536458,-3.039207332,0.009442779,0.025945273,-3.729151637
"ENSG00000072195","SPEG","striated muscle enriched protein kinase [Source:HGNC Symbol;Acc:HGNC:16901]",10290,-1.042476563,1.093171875,-3.384630236,0.004849406,0.015862259,-3.065710211
"ENSG00000099995","SF3A1","splicing factor 3a subunit 1 [Source:HGNC Symbol;Acc:HGNC:10765]",10291,-1.53890625,1.768648438,-3.408441457,0.004631965,0.015345318,-3.019735025
"ENSG00000183763","TRAIP","TRAF interacting protein [Source:HGNC Symbol;Acc:HGNC:30764]",10293,1.081503906,-0.640674479,3.641898931,0.00295767,0.011124478,-2.568415122
"ENSG00000069345","DNAJA2","DnaJ heat shock protein family (Hsp40) member A2 [Source:HGNC Symbol;Acc:HGNC:14884]",10294,-0.606671875,1.117651042,-2.55081595,0.024070521,0.053178972,-4.643028085
"ENSG00000103507","BCKDK","branched chain keto acid dehydrogenase kinase [Source:HGNC Symbol;Acc:HGNC:16902]",10295,0.308054688,0.038567708,1.485564179,0.161106229,0.242320677,-6.380457812
"ENSG00000090316","MAEA","macrophage erythroblast attacher, E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:13731]",10296,-0.486523438,0.964981771,-1.104574567,0.289259482,0.385908672,-6.848556419
"ENSG00000115266","APC2","APC regulator of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:24036]",10297,1.722417969,-0.489731771,6.149088745,3.41e-05,0.000370853,2.02442628
"ENSG00000130669","PAK4","p21 (RAC1) activated kinase 4 [Source:HGNC Symbol;Acc:HGNC:16059]",10298,-0.559902344,0.926807292,-1.494686389,0.158738445,0.239472906,-6.367995523
"ENSG00000145495","MARCHF6","membrane associated ring-CH-type finger 6 [Source:HGNC Symbol;Acc:HGNC:30550]",10299,0.276972656,0.122570313,1.09462929,0.293437166,0.390187671,-6.85929498
"ENSG00000140854","KATNB1","katanin regulatory subunit B1 [Source:HGNC Symbol;Acc:HGNC:6217]",10300,0.320140625,0.761299479,0.873843865,0.397971575,0.496361095,-7.076174489
"ENSG00000176124","DLEU1","deleted in lymphocytic leukemia 1 [Source:HGNC Symbol;Acc:HGNC:13747]",10301,0.265773438,0.059942708,1.169612415,0.263039799,0.357987433,-6.776366389
"ENSG00000174446","SNAPC5","small nuclear RNA activating complex polypeptide 5 [Source:HGNC Symbol;Acc:HGNC:15484]",10302,0.007109375,0.113752604,0.033529805,0.973758631,0.980797584,-7.473725144
"ENSG00000113108","APBB3","amyloid beta precursor protein binding family B member 3 [Source:HGNC Symbol;Acc:HGNC:20708]",10307,0.059769531,-0.575494792,0.301082512,0.768086867,0.826073239,-7.425858327
"ENSG00000185947","ZNF267","zinc finger protein 267 [Source:HGNC Symbol;Acc:HGNC:13060]",10308,0.10075,-0.071088542,0.56276483,0.583117628,0.669541753,-7.306433499
"ENSG00000152669","CCNO","cyclin O [Source:HGNC Symbol;Acc:HGNC:18576]",10309,-1.379789063,-1.803109375,-6.555866037,1.79e-05,0.000220937,2.696395745
"ENSG00000157538","VPS26C","VPS26 endosomal protein sorting factor C [Source:HGNC Symbol;Acc:HGNC:3044]",10311,-0.246394531,-0.453018229,-1.651668069,0.122405647,0.194520106,-6.145370379
"ENSG00000110719","TCIRG1","T cell immune regulator 1, ATPase H+ transporting V0 subunit a3 [Source:HGNC Symbol;Acc:HGNC:11647]",10312,-0.864191406,0.475080729,-3.478526399,0.00404736,0.013906866,-2.884322904
"ENSG00000133318","RTN3","reticulon 3 [Source:HGNC Symbol;Acc:HGNC:10469]",10313,-0.712464844,0.35115625,-2.805891889,0.014794288,0.036549686,-4.170676911
"ENSG00000115365","LANCL1","LanC like glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:6508]",10314,-0.766914063,0.309104167,-4.712226122,0.0004001,0.002567648,-0.526695168
"ENSG00000171596","NMUR1","neuromedin U receptor 1 [Source:HGNC Symbol;Acc:HGNC:4518]",10316,-0.824914063,-1.025463542,-3.686464807,0.002715807,0.010456017,-2.482245367
"ENSG00000183778","B3GALT5","beta-1,3-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:920]",10317,-0.4338125,0.417427083,-2.062096178,0.059659025,0.109165721,-5.499959682
"ENSG00000145901","TNIP1","TNFAIP3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16903]",10318,-0.496613281,-0.713807292,-2.79688268,0.015052194,0.037034445,-4.187568703
"ENSG00000050555","LAMC3","laminin subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:6494]",10319,0.067015625,0.010729167,0.288022212,0.777845279,0.833749364,-7.429959146
"ENSG00000185811","IKZF1","IKAROS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13176]",10320,-1.288675781,-0.710101563,-5.462438749,0.000106735,0.000917045,0.838684948
"ENSG00000096006","CRISP3","cysteine rich secretory protein 3 [Source:HGNC Symbol;Acc:HGNC:16904]",10321,0.977632813,-0.417231771,3.334433661,0.005342092,0.017026239,-3.162563786
"ENSG00000135632","SMYD5","SMYD family member 5 [Source:HGNC Symbol;Acc:HGNC:16258]",10322,-0.384179688,-0.136794271,-1.401399106,0.184386121,0.26961489,-6.492839236
"ENSG00000239474","KLHL41","kelch like family member 41 [Source:HGNC Symbol;Acc:HGNC:16905]",10324,0.205355469,-0.230981771,0.835154452,0.418632267,0.516926381,-7.109767674
"ENSG00000083750","RRAGB","Ras related GTP binding B [Source:HGNC Symbol;Acc:HGNC:19901]",10325,-0.360722656,-0.144049479,-1.373535003,0.192682811,0.279267154,-6.528983575
"ENSG00000101307","SIRPB1","signal regulatory protein beta 1 [Source:HGNC Symbol;Acc:HGNC:15928]",10326,-0.173136719,0.137080729,-0.946362277,0.361128559,0.459704446,-7.009590036
"ENSG00000117448","AKR1A1","aldo-keto reductase family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:380]",10327,-0.368417969,0.850846354,-1.540073682,0.147391282,0.225855839,-6.305195129
"ENSG00000131148","EMC8","ER membrane protein complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:7864]",10328,0.031242188,0.413625,0.20629336,0.839739823,0.881885848,-7.45153171
"ENSG00000118600","RXYLT1","ribitol xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:13530]",10329,-0.280097656,0.501223958,-1.568839404,0.140564003,0.217473687,-6.264720991
"ENSG00000257727","CNPY2","canopy FGF signaling regulator 2 [Source:HGNC Symbol;Acc:HGNC:13529]",10330,-1.1985625,0.821994792,-3.49016326,0.003957773,0.013687311,-2.861828921
"ENSG00000179913","B3GNT3","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:13528]",10331,-1.269070313,2.081148438,-4.000745396,0.001494014,0.006722342,-1.876003437
"ENSG00000104938","CLEC4M","C-type lectin domain family 4 member M [Source:HGNC Symbol;Acc:HGNC:13523]",10332,-0.320246094,-0.686174479,-1.81373413,0.092729232,0.155456865,-5.900563222
"ENSG00000174130","TLR6","toll like receptor 6 [Source:HGNC Symbol;Acc:HGNC:16711]",10333,1.068152344,-0.011296875,3.213524462,0.00674555,0.020229532,-3.395358198
"ENSG00000072952","IRAG1","inositol 1,4,5-triphosphate receptor associated 1 [Source:HGNC Symbol;Acc:HGNC:7237]",10335,-0.266992188,-0.811739583,-1.595055756,0.13458019,0.210059797,-6.227390039
"ENSG00000185619","PCGF3","polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]",10336,-0.266015625,-0.015203125,-1.174630655,0.261095239,0.355886395,-6.770656599
"ENSG00000114354","TFG","trafficking from ER to golgi regulator [Source:HGNC Symbol;Acc:HGNC:11758]",10342,-0.717085938,-0.797630208,-3.630606914,0.003022356,0.011295477,-2.590251434
"ENSG00000130943","PKDREJ","polycystin family receptor for egg jelly [Source:HGNC Symbol;Acc:HGNC:9015]",10343,0.596582031,-0.105205729,1.389950131,0.187758715,0.273523616,-6.507755632
"ENSG00000006606","CCL26","C-C motif chemokine ligand 26 [Source:HGNC Symbol;Acc:HGNC:10625]",10344,-0.197152344,0.220098958,-1.007535728,0.331962637,0.430379154,-6.949839181
"ENSG00000186439","TRDN","triadin [Source:HGNC Symbol;Acc:HGNC:12261]",10345,-0.245265625,-0.092739583,-1.439831758,0.173429738,0.256934731,-6.442111142
"ENSG00000132274","TRIM22","tripartite motif containing 22 [Source:HGNC Symbol;Acc:HGNC:16379]",10346,0.148933594,-0.50959375,0.404212848,0.692591098,0.764673962,-7.387207916
"ENSG00000064687","ABCA7","ATP binding cassette subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:37]",10347,-0.997371094,-0.71621875,-3.441379729,0.004347285,0.014642331,-2.956109378
"ENSG00000154263","ABCA10","ATP binding cassette subfamily A member 10 [Source:HGNC Symbol;Acc:HGNC:30]",10349,-0.558214844,-0.074184896,-1.554350964,0.143968032,0.221638076,-6.285170915
"ENSG00000154258","ABCA9","ATP binding cassette subfamily A member 9 [Source:HGNC Symbol;Acc:HGNC:39]",10350,-0.561003906,-0.119614583,-4.07053344,0.0013098,0.006119581,-1.741957243
"ENSG00000141338","ABCA8","ATP binding cassette subfamily A member 8 [Source:HGNC Symbol;Acc:HGNC:38]",10351,-0.275128906,0.452669271,-1.391801579,0.187209897,0.272836005,-6.505349596
"ENSG00000116874","WARS2","tryptophanyl tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12730]",10352,0.672304688,0.292835938,2.914992065,0.011996075,0.031147703,-3.965123829
"ENSG00000107833","NPM3","nucleophosmin/nucleoplasmin 3 [Source:HGNC Symbol;Acc:HGNC:7931]",10360,2.592867188,-0.411429688,7.471950899,4.53e-06,6.98e-05,4.127269588
"ENSG00000158806","NPM2","nucleophosmin/nucleoplasmin 2 [Source:HGNC Symbol;Acc:HGNC:7930]",10361,1.133921875,-0.178010417,6.01251687,4.25e-05,0.000442078,1.793707275
"ENSG00000064961","HMG20B","high mobility group 20B [Source:HGNC Symbol;Acc:HGNC:5002]",10362,1.025636719,-0.06871875,7.009655291,8.93e-06,0.000124582,3.419273664
"ENSG00000140382","HMG20A","high mobility group 20A [Source:HGNC Symbol;Acc:HGNC:5001]",10363,0.969105469,0.023304688,6.324673591,2.57e-05,0.000297756,2.317277128
"ENSG00000127528","KLF2","KLF transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:6347]",10365,-0.476898438,-1.472403646,-2.171911623,0.048843503,0.093120968,-5.314398324
"ENSG00000107745","MICU1","mitochondrial calcium uptake 1 [Source:HGNC Symbol;Acc:HGNC:1530]",10367,-0.435027344,-0.894622396,-1.718503094,0.10928002,0.177587844,-6.046154563
"ENSG00000006116","CACNG3","calcium voltage-gated channel auxiliary subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:1407]",10368,-1.928261719,-3.677734375,-11.73430918,2.58e-08,7.92e-07,9.501266254
"ENSG00000166862","CACNG2","calcium voltage-gated channel auxiliary subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:1406]",10369,-0.478304688,-0.314458333,-2.113864941,0.05430911,0.101254113,-5.413068141
"ENSG00000164442","CITED2","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]",10370,-0.17596875,0.08734375,-0.379021996,0.710756065,0.779459864,-7.397670925
"ENSG00000075213","SEMA3A","semaphorin 3A [Source:HGNC Symbol;Acc:HGNC:10723]",10371,-1.348929688,1.139505208,-4.49374521,0.00059599,0.003457666,-0.936365593
"ENSG00000123416","TUBA1B","tubulin alpha 1b [Source:HGNC Symbol;Acc:HGNC:18809]",10376,-1.604613281,1.283132813,-4.651042059,0.000447075,0.002795382,-0.640932169
"ENSG00000285048","IRF9","interferon regulatory factor 9 [Source:HGNC Symbol;Acc:HGNC:6131]",10379,1.606246094,-0.224471354,5.432832442,0.000112286,0.0009534,0.786134523
"ENSG00000213928","IRF9","interferon regulatory factor 9 [Source:HGNC Symbol;Acc:HGNC:6131]",10379,1.606246094,-0.224471354,5.432832442,0.000112286,0.0009534,0.786134523
"ENSG00000162813","BPNT1","3'(2'), 5'-bisphosphate nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:1096]",10380,-0.401269531,1.024653646,-1.34105101,0.202739492,0.290697618,-6.570433836
"ENSG00000258947","TUBB3","tubulin beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]",10381,-0.346460938,0.181786458,-2.379694456,0.033229715,0.068553476,-4.951538061
"ENSG00000104833","TUBB4A","tubulin beta 4A class IVa [Source:HGNC Symbol;Acc:HGNC:20774]",10382,0.112707031,-0.675872396,0.387722181,0.70446092,0.774369256,-7.394131638
"ENSG00000188229","TUBB4B","tubulin beta 4B class IVb [Source:HGNC Symbol;Acc:HGNC:20771]",10383,0.033710938,0.540174479,0.086203684,0.932610806,0.951404983,-7.470342342
"ENSG00000111801","BTN3A3","butyrophilin subfamily 3 member A3 [Source:HGNC Symbol;Acc:HGNC:1140]",10384,0.685054688,-0.213242188,2.523754653,0.025336371,0.05533317,-4.69232063
"ENSG00000124508","BTN2A2","butyrophilin subfamily 2 member A2 [Source:HGNC Symbol;Acc:HGNC:1137]",10385,-0.0301875,-0.677390625,-0.120022219,0.906290465,0.9317348,-7.466603455
"ENSG00000196074","SYCP2","synaptonemal complex protein 2 [Source:HGNC Symbol;Acc:HGNC:11490]",10388,-0.103003906,-0.803049479,-0.429424173,0.674607188,0.748950506,-7.376079743
"ENSG00000102098","SCML2","Scm polycomb group protein like 2 [Source:HGNC Symbol;Acc:HGNC:10581]",10389,-1.736011719,-4.839049479,-6.994561914,9.14e-06,0.000126893,3.395678979
"ENSG00000134255","CEPT1","choline/ethanolamine phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:24289]",10390,-1.524375,-1.569328125,-5.606023237,8.36e-05,0.000756822,1.091901141
"ENSG00000103647","CORO2B","coronin 2B [Source:HGNC Symbol;Acc:HGNC:2256]",10391,-1.234,-0.191513021,-3.388664599,0.004811854,0.015772105,-3.05792189
"ENSG00000106100","NOD1","nucleotide binding oligomerization domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16390]",10392,1.265464844,-0.597471354,4.279781455,0.000885292,0.004615923,-1.341902033
"ENSG00000164162","ANAPC10","anaphase promoting complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:24077]",10393,-0.513019531,0.207419271,-2.701002801,0.018085174,0.042592703,-4.366464395
"ENSG00000156575","PRG3","proteoglycan 3, pro eosinophil major basic protein 2 [Source:HGNC Symbol;Acc:HGNC:9363]",10394,0.105484375,-0.304174479,0.578168157,0.572975849,0.660478746,-7.297233913
"ENSG00000164741","DLC1","DLC1 Rho GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:2897]",10395,0.043046875,0.477255208,0.183252907,0.857411149,0.894844491,-7.45633337
"ENSG00000288673","DLC1","DLC1 Rho GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:2897]",10395,0.043046875,0.477255208,0.183252907,0.857411149,0.894844491,-7.45633337
"ENSG00000124406","ATP8A1","ATPase phospholipid transporting 8A1 [Source:HGNC Symbol;Acc:HGNC:13531]",10396,-1.971882813,-1.333067708,-6.837938482,1.16e-05,0.000154592,3.149023584
"ENSG00000104419","NDRG1","N-myc downstream regulated 1 [Source:HGNC Symbol;Acc:HGNC:7679]",10397,-0.034582031,-0.251421875,-0.155102296,0.87910981,0.911392332,-7.461432657
"ENSG00000101335","MYL9","myosin light chain 9 [Source:HGNC Symbol;Acc:HGNC:15754]",10398,0.322394531,-0.3970625,1.785104848,0.097452612,0.161898122,-5.944835918
"ENSG00000204628","RACK1","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]",10399,-0.612859375,-0.579466146,-4.521426541,0.000566465,0.003329424,-0.884199413
"ENSG00000133027","PEMT","phosphatidylethanolamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:8830]",10400,0.148179688,-0.104411458,1.16730474,0.263937763,0.358934473,-6.778985434
"ENSG00000131788","PIAS3","protein inhibitor of activated STAT 3 [Source:HGNC Symbol;Acc:HGNC:16861]",10401,-0.595363281,-1.297505208,-2.0044329,0.066190157,0.118766122,-5.595448231
"ENSG00000064225","ST3GAL6","ST3 beta-galactoside alpha-2,3-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18080]",10402,-1.71934375,-1.245372396,-5.730998721,6.78e-05,0.00064213,1.310057217
"ENSG00000080986","NDC80","NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16909]",10403,0.054214844,-0.533682292,0.198814093,0.845466801,0.886196407,-7.453152295
"ENSG00000104324","CPQ","carboxypeptidase Q [Source:HGNC Symbol;Acc:HGNC:16910]",10404,0.757890625,-0.143463542,3.289004988,0.005831278,0.018151785,-3.250123565
"ENSG00000101443","WFDC2","WAP four-disulfide core domain 2 [Source:HGNC Symbol;Acc:HGNC:15939]",10406,-0.591625,-1.101934896,-2.567237832,0.023332405,0.051860062,-4.61303013
"ENSG00000285507","SPAG11B","sperm associated antigen 11B [Source:HGNC Symbol;Acc:HGNC:14534]",10407,-0.283203125,-0.987049479,-1.489399728,0.160107055,0.241102389,-6.375224471
"ENSG00000178287","SPAG11A","sperm associated antigen 11A [Source:HGNC Symbol;Acc:HGNC:33342]",10407,-0.283203125,-0.987049479,-1.489399728,0.160107055,0.241102389,-6.375224471
"ENSG00000274405","SPAG11B","sperm associated antigen 11B [Source:HGNC Symbol;Acc:HGNC:14534]",10407,-0.283203125,-0.987049479,-1.489399728,0.160107055,0.241102389,-6.375224471
"ENSG00000288309","SPAG11A","sperm associated antigen 11A [Source:HGNC Symbol;Acc:HGNC:33342]",10407,-0.283203125,-0.987049479,-1.489399728,0.160107055,0.241102389,-6.375224471
"ENSG00000164871","SPAG11B","sperm associated antigen 11B [Source:HGNC Symbol;Acc:HGNC:14534]",10407,-0.283203125,-0.987049479,-1.489399728,0.160107055,0.241102389,-6.375224471
"ENSG00000233718","MYCNOS","MYCN opposite strand [Source:HGNC Symbol;Acc:HGNC:16911]",10408,-0.863,-1.026440104,-3.686605469,0.002715076,0.010454148,-2.481973429
"ENSG00000176788","BASP1","brain abundant membrane attached signal protein 1 [Source:HGNC Symbol;Acc:HGNC:957]",10409,-0.925550781,1.981861979,-2.7461516,0.016588979,0.039874169,-4.28242972
"ENSG00000142089","IFITM3","interferon induced transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:5414]",10410,-1.540414063,2.061294271,-5.031890136,0.000225765,0.001648199,0.063416612
"ENSG00000079337","RAPGEF3","Rap guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:16629]",10411,-0.491796875,0.008458333,-1.903464547,0.07922858,0.137094101,-5.759135169
"ENSG00000164346","NSA2","NSA2 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:30728]",10412,-0.235847656,-1.831736979,-0.811766808,0.431458333,0.529633959,-7.129411714
"ENSG00000137693","YAP1","Yes1 associated transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:16262]",10413,-1.478375,-1.632065104,-6.086579203,3.77e-05,0.000402283,1.919143698
"ENSG00000159674","SPON2","spondin 2 [Source:HGNC Symbol;Acc:HGNC:11253]",10417,-0.740503906,-0.476518229,-2.726201675,0.017234549,0.041032531,-4.319608902
"ENSG00000262655","SPON1","spondin 1 [Source:HGNC Symbol;Acc:HGNC:11252]",10418,-0.528058594,-1.015765625,-2.583903873,0.02260574,0.050553969,-4.582522056
"ENSG00000100462","PRMT5","protein arginine methyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:10894]",10419,-1.735546875,-2.532664063,-7.968061447,2.25e-06,3.83e-05,4.856192573
"ENSG00000070759","TESK2","testis associated actin remodelling kinase 2 [Source:HGNC Symbol;Acc:HGNC:11732]",10420,-1.214601563,-0.120414063,-4.030129008,0.001413412,0.006460619,-1.819531509
"ENSG00000169217","CD2BP2","CD2 cytoplasmic tail binding protein 2 [Source:HGNC Symbol;Acc:HGNC:1656]",10421,-1.152222656,-0.738351563,-3.544251804,0.003566982,0.012721866,-2.757251184
"ENSG00000130560","UBAC1","UBA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30221]",10422,-0.062144531,-1.602429688,-0.273525253,0.788723144,0.842584719,-7.434300753
"ENSG00000103502","CDIPT","CDP-diacylglycerol--inositol 3-phosphatidyltransferase [Source:HGNC Symbol;Acc:HGNC:1769]",10423,-0.948675781,-0.482104167,-5.677603366,7.41e-05,0.000688347,1.217107993
"ENSG00000164040","PGRMC2","progesterone receptor membrane component 2 [Source:HGNC Symbol;Acc:HGNC:16089]",10424,-0.597027344,-1.962716146,-0.826282114,0.423468198,0.521568135,-7.117278999
"ENSG00000177479","ARIH2","ariadne RBR E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:690]",10425,-1.443339844,-1.331710938,-6.070905967,3.87e-05,0.000410558,1.892661488
"ENSG00000282003","TUBGCP3","tubulin gamma complex component 3 [Source:HGNC Symbol;Acc:HGNC:18598]",10426,-0.385054688,0.144671875,-2.511702215,0.025920622,0.056323439,-4.714216663
"ENSG00000126216","TUBGCP3","tubulin gamma complex component 3 [Source:HGNC Symbol;Acc:HGNC:18598]",10426,-0.385054688,0.144671875,-2.511702215,0.025920622,0.056323439,-4.714216663
"ENSG00000138802","SEC24B","SEC24 homolog B, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10704]",10427,-2.000507813,-6.05196875,-7.214533645,6.59e-06,9.62e-05,3.736532371
"ENSG00000153774","CFDP1","craniofacial development protein 1 [Source:HGNC Symbol;Acc:HGNC:1873]",10428,0.069835938,-0.182197917,0.410101045,0.688372998,0.760917536,-7.384667575
"ENSG00000105677","TMEM147","transmembrane protein 147 [Source:HGNC Symbol;Acc:HGNC:30414]",10430,-1.941382813,-2.089088542,-8.234602891,1.57e-06,2.81e-05,5.235091972
"ENSG00000239306","RBM14","RNA binding motif protein 14 [Source:HGNC Symbol;Acc:HGNC:14219]",10432,-0.328363281,-0.248067708,-1.849947257,0.087049226,0.147735863,-5.843964215
"ENSG00000120992","LYPLA1","lysophospholipase 1 [Source:HGNC Symbol;Acc:HGNC:6737]",10434,-2.215570313,-2.268296875,-9.536179471,2.97e-07,6.72e-06,6.966352776
"ENSG00000149798","CDC42EP2","CDC42 effector protein 2 [Source:HGNC Symbol;Acc:HGNC:16263]",10435,-2.489148438,-2.889255208,-14.31811827,2.28e-09,9.54e-08,11.98889474
"ENSG00000126749","EMG1","EMG1 N1-specific pseudouridine methyltransferase [Source:HGNC Symbol;Acc:HGNC:16912]",10436,-1.469980469,-0.830825521,-4.133729307,0.001163124,0.005611431,-1.620821379
"ENSG00000216490","IFI30","IFI30 lysosomal thiol reductase [Source:HGNC Symbol;Acc:HGNC:5398]",10437,-1.497773438,0.38796875,-2.195475576,0.04677531,0.089958527,-5.273985302
"ENSG00000197223","C1D","C1D nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:29911]",10438,-1.591628906,-2.792929688,-10.11908661,1.49e-07,3.69e-06,7.682641159
"ENSG00000130558","OLFM1","olfactomedin 1 [Source:HGNC Symbol;Acc:HGNC:17187]",10439,-0.00065625,-0.215109375,-0.003708816,0.997096798,0.99786936,-7.47432095
"ENSG00000134375","TIMM17A","translocase of inner mitochondrial membrane 17A [Source:HGNC Symbol;Acc:HGNC:17315]",10440,-0.627507813,-0.746364583,-2.800551783,0.01494663,0.036827861,-4.180690942
"ENSG00000244754","N4BP2L2","NEDD4 binding protein 2 like 2 [Source:HGNC Symbol;Acc:HGNC:26916]",10443,-1.105691406,-4.854513021,-5.181785368,0.000173437,0.001341664,0.335976569
"ENSG00000160445","ZER1","zyg-11 related cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:30960]",10444,-0.7330625,0.640192708,-2.802911983,0.014879109,0.036697556,-4.176265556
"ENSG00000187778","MCRS1","microspherule protein 1 [Source:HGNC Symbol;Acc:HGNC:6960]",10445,-0.066804688,-0.233565104,-0.329266356,0.747169968,0.809356597,-7.416398462
"ENSG00000170382","LRRN2","leucine rich repeat neuronal 2 [Source:HGNC Symbol;Acc:HGNC:16914]",10446,-0.400636719,0.364106771,-2.413318899,0.03119979,0.065230778,-4.891543684
"ENSG00000196937","FAM3C","FAM3 metabolism regulating signaling molecule C [Source:HGNC Symbol;Acc:HGNC:18664]",10447,0.03634375,-0.236463542,0.216131896,0.832220801,0.876104112,-7.449309406
"ENSG00000167315","ACAA2","acetyl-CoA acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:83]",10449,-0.250238281,0.588848958,-1.586866326,0.136425365,0.212365596,-6.239096393
"ENSG00000084072","PPIE","peptidylprolyl isomerase E [Source:HGNC Symbol;Acc:HGNC:9258]",10450,-0.800703125,-0.753924479,-2.611181714,0.021463485,0.048569738,-4.532452867
"ENSG00000134215","VAV3","vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]",10451,0.327496094,-0.342471354,1.55579917,0.14362463,0.221181394,-6.283132673
"ENSG00000130204","TOMM40","translocase of outer mitochondrial membrane 40 [Source:HGNC Symbol;Acc:HGNC:18001]",10452,-0.471574219,0.048726563,-2.77740869,0.015624853,0.03810869,-4.224035145
"ENSG00000100324","TAB1","TGF-beta activated kinase 1 (MAP3K7) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18157]",10454,-0.932777344,2.411570313,-1.687411274,0.115223652,0.185268887,-6.092623985
"ENSG00000198721","ECI2","enoyl-CoA delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:14601]",10455,-0.7835625,1.71753125,-0.902691602,0.383020724,0.481973115,-7.050247379
"ENSG00000143575","HAX1","HCLS1 associated protein X-1 [Source:HGNC Symbol;Acc:HGNC:16915]",10456,0.723699219,1.901744792,0.658272787,0.521787107,0.613918697,-7.245611955
"ENSG00000136235","GPNMB","glycoprotein nmb [Source:HGNC Symbol;Acc:HGNC:4462]",10457,-1.209582031,2.895450521,-2.321918561,0.037015221,0.074608067,-5.053841835
"ENSG00000175866","BAIAP2","BAR/IMD domain containing adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:947]",10458,-0.335578125,2.523382813,-0.642677229,0.531543779,0.622928213,-7.256155582
